date,symbol,estimated_bought,estimated_sold,buy_ratio,total_off_exchange_volume,finra_period_type
2025-12-18,A,14121.192972419094,5621.807027580907,0.7152506190760823,19743,weekly
2025-12-18,A,101290.93167107848,40325.06832892152,0.7152506190760823,141616,weekly
2025-12-18,A,203915.09049611478,81180.90950388522,0.7152506190760823,285096,weekly
2025-12-18,A,6193.355110579797,2465.644889420203,0.7152506190760823,8659,weekly
2025-12-18,A,77982.3444966271,31045.655503372895,0.7152506190760823,109028,weekly
2025-12-18,A,100422.61741952012,39979.38258047989,0.7152506190760823,140402,weekly
