date,symbol,estimated_bought,estimated_sold,buy_ratio,total_off_exchange_volume,finra_period_type
2025-12-16,A,9558.844953505712,10184.15504649429,0.484163751887034,19743,weekly
2025-12-16,A,68565.3338872342,73050.66611276582,0.4841637518870339,141616,weekly
2025-12-16,A,138033.14900798583,147062.8509920142,0.484163751887034,285096,weekly
2025-12-16,A,4192.373927589827,4466.626072410174,0.4841637518870339,8659,weekly
2025-12-16,A,52787.405540739535,56240.59445926047,0.4841637518870339,109028,weekly
2025-12-16,A,67977.55909244333,72424.44090755667,0.4841637518870339,140402,weekly
