date,symbol,estimated_bought,estimated_sold,buy_ratio,total_off_exchange_volume,finra_period_type
2025-12-19,ACN,23248.031200451966,11551.968799548033,0.668046873576206,34800,weekly
2025-12-19,ACN,65276.196110878234,32435.803889121762,0.668046873576206,97712,weekly
2025-12-19,ACN,15031.054655464633,7468.945344535366,0.668046873576206,22500,weekly
