symbol,date,finra_off_exchange_volume,estimated_dark_buy_volume,estimated_dark_sell_volume,applied_lit_buy_ratio,inference_version
ACN,2025-12-19,34800,23248.031200451966,11551.968799548033,0.668046873576206,OptionB_v1
ACN,2025-12-19,97712,65276.196110878234,32435.803889121762,0.668046873576206,OptionB_v1
ACN,2025-12-19,22500,15031.054655464633,7468.945344535366,0.668046873576206,OptionB_v1
