date,symbol,estimated_bought,estimated_sold,buy_ratio,total_off_exchange_volume,finra_period_type
2025-12-12,NVDA,29242.194320538558,17664.805679461442,0.6234078990457407,46907,weekly
2025-12-12,AVGO,307.700720142497,284.299279857503,0.5197647299704341,592,weekly
2025-12-12,AMZN,867.3219758610048,697.6780241389952,0.5541993455980861,1565,weekly
2025-12-12,NVDA,78524.4589638015,47435.541036198505,0.6234078990457407,125960,weekly
2025-12-12,AVGO,61804.70427605435,57104.29572394565,0.5197647299704341,118909,weekly
2025-12-12,GOOGL,972551.8405899975,553111.1594100025,0.6374617727440447,1525663,weekly
2025-12-12,AAPL,289173.8840919703,107847.11590802971,0.7283591651120981,397021,weekly
2025-12-12,AAPL,81430.55465953257,30369.445340467435,0.7283591651120982,111800,weekly
2025-12-12,META,65783.22470670917,49594.77529329083,0.5701539696190709,115378,weekly
