symbol,date,finra_off_exchange_volume,estimated_dark_buy_volume,estimated_dark_sell_volume,applied_lit_buy_ratio,inference_version
A,2025-12-18,19743,14121.192972419094,5621.807027580907,0.7152506190760823,OptionB_v1
A,2025-12-18,141616,101290.93167107848,40325.06832892152,0.7152506190760823,OptionB_v1
A,2025-12-18,285096,203915.09049611478,81180.90950388522,0.7152506190760823,OptionB_v1
A,2025-12-18,8659,6193.355110579797,2465.644889420203,0.7152506190760823,OptionB_v1
A,2025-12-18,109028,77982.3444966271,31045.655503372895,0.7152506190760823,OptionB_v1
A,2025-12-18,140402,100422.61741952012,39979.38258047989,0.7152506190760823,OptionB_v1
