symbol,date,finra_off_exchange_volume,estimated_dark_buy_volume,estimated_dark_sell_volume,applied_lit_buy_ratio,inference_version
A,2025-12-17,19743,11923.050132050295,7819.949867949704,0.6039127859013471,OptionB_v1
A,2025-12-17,141616,85523.71308820517,56092.28691179483,0.6039127859013471,OptionB_v1
A,2025-12-17,285096,172173.11960933046,112922.88039066954,0.6039127859013471,OptionB_v1
A,2025-12-17,8659,5229.280813119764,3429.719186880235,0.6039127859013471,OptionB_v1
A,2025-12-17,109028,65843.40322125207,43184.596778747924,0.6039127859013471,OptionB_v1
A,2025-12-17,140402,84790.56296612094,55611.43703387906,0.6039127859013471,OptionB_v1
